"row ID","Round","Match","Scores"
"Row8282","1","thailand-china","0-0;0-0;0-1;0-2;1-2;2-2;3-2;4-2;4-3;4-4;5-4;6-4;6-5;7-5;8-5;8-6;9-6;10-6;10-7;10-8;11-8;11-9;11-10;11-11;12-11;13-11;14-11;14-12;14-13;15-13;15-14;16-14;17-14;18-14;18-15;19-15;20-15;21-15"
"Row8283","1","thailand-china","0-0;0-0;0-1;1-1;2-1;3-1;3-2;3-3;3-4;3-5;4-5;5-5;5-6;6-6;6-7;6-8;6-9;7-9;7-10;8-10;8-11;8-12;8-13;8-14;8-15;9-15;9-16;10-16;11-16;12-16;13-16;14-16;15-16;16-16;16-17;16-18;17-18;18-18;19-18;19-19;20-19;21-19"
"Row8284","1","denmark-india","0-0;0-0;1-0;1-1;2-1;2-2;2-3;3-3;4-3;5-3;6-3;7-3;7-4;8-4;8-5;8-6;8-7;9-7;10-7;11-7;12-7;13-7;13-8;13-9;14-9;15-9;16-9;17-9;17-10;18-10;18-11;19-11;20-11;20-12;20-13;20-14;21-14"
"Row8285","1","denmark-india","0-0;0-0;1-0;1-1;2-1;2-2;3-2;3-3;3-4;3-5;4-5;4-6;4-7;4-8;4-9;5-9;6-9;6-10;6-11;7-11;8-11;9-11;10-11;10-12;10-13;11-13;12-13;13-13;13-14;14-14;15-14;15-15;16-15;16-16;17-16;18-16;18-17;19-17;20-17;21-17"
"Row8286","1","china-korea","0-0;0-0;1-0;2-0;3-0;4-0;5-0;6-0;7-0;7-1;8-1;9-1;10-1;10-2;10-3;11-3;12-3;13-3;14-3;14-4;15-4;16-4;16-5;16-6;17-6;17-7;18-7;18-8;19-8;20-8;20-9;20-10;21-10"
"Row8287","1","china-korea","0-0;0-0;1-0;2-0;3-0;3-1;3-2;3-3;4-3;4-4;5-4;5-5;6-5;6-6;6-7;6-8;6-9;7-9;7-10;7-11;7-12;7-13;8-13;9-13;9-14;10-14;10-15;10-16;11-16;12-16;13-16;14-16;15-16;16-16;17-16;18-16;18-17;19-17;20-17;20-18;21-18"
"Row8288","1","thailand-japan","0-0;0-0;1-0;1-1;1-2;2-2;3-2;3-3;3-4;4-4;5-4;6-4;7-4;8-4;8-5;9-5;9-6;10-6;11-6;11-7;12-7;12-8;13-8;13-9;14-9;15-9;15-10;16-10;16-11;17-11;17-12;18-12;18-13;18-14;19-14;19-15;20-15;21-15"
"Row8289","1","thailand-japan","0-0;0-0;1-0;2-0;2-1;3-1;4-1;4-2;5-2;5-3;6-3;7-3;7-4;8-4;9-4;9-5;10-5;11-5;12-5;12-6;12-7;13-7;13-8;14-8;14-9;14-10;14-11;15-11;16-11;17-11;17-12;18-12;19-12;19-13;20-13;20-14;21-14"
"Row8290","1","indonesia-malaysia","0-0;0-0;0-1;0-2;1-2;1-3;2-3;2-4;2-5;2-6;3-6;4-6;5-6;6-6;6-7;6-8;7-8;8-8;9-8;10-8;11-8;11-9;12-9;13-9;14-9;14-10;15-10;15-11;15-12;16-12;17-12;17-13;18-13;19-13;19-14;19-15;19-16;20-16;21-16"
"Row8291","1","indonesia-malaysia","0-0;0-0;0-1;1-1;1-2;2-2;2-3;2-4;2-5;3-5;3-6;4-6;4-7;4-8;4-9;4-10;5-10;5-11;6-11;7-11;7-12;8-12;8-13;8-14;9-14;10-14;11-14;12-14;12-15;12-16;13-16;13-17;14-17;14-18;14-19;15-19;16-19;16-20;16-21"
"Row8292","1","indonesia-malaysia","0-0;0-0;0-1;1-1;2-1;3-1;4-1;5-1;6-1;6-2;7-2;7-3;8-3;8-4;9-4;9-5;10-5;10-6;11-6;11-7;12-7;12-8;12-9;12-10;13-10;14-10;15-10;16-10;17-10;17-11;18-11;18-12;18-13;18-14;18-15;19-15;19-16;20-16;21-16"
"Row8293","1","china-chinesetaipei","0-0;0-0;0-1;0-2;1-2;1-3;1-4;1-5;2-5;2-6;2-7;2-8;2-9;3-9;3-10;4-10;5-10;6-10;6-11;6-12;6-13;6-14;7-14;8-14;9-14;9-15;10-15;10-16;11-16;12-16;12-17;12-18;13-18;13-19;14-19;14-20;15-20;16-20;16-21"
"Row8294","1","china-chinesetaipei","0-0;0-0;1-0;1-1;1-2;2-2;2-3;2-4;3-4;4-4;4-5;5-5;6-5;7-5;7-6;8-6;9-6;10-6;10-7;11-7;12-7;12-8;13-8;13-9;14-9;15-9;15-10;15-11;16-11;16-12;17-12;18-12;18-13;18-14;18-15;19-15;20-15;20-16;20-17;21-17"
"Row8295","1","china-chinesetaipei","0-0;0-0;1-0;1-1;2-1;3-1;3-2;4-2;5-2;5-3;5-4;6-4;6-5;6-6;6-7;7-7;7-8;8-8;9-8;9-9;10-9;11-9;11-10;12-10;13-10;14-10;15-10;16-10;16-11;17-11;17-12;18-12;18-13;19-13;20-13;20-14;20-15;21-15"
"Row8296","1","china-hongkong","0-0;0-0;0-1;0-2;1-2;2-2;2-3;3-3;4-3;5-3;6-3;6-4;7-4;8-4;9-4;9-5;10-5;10-6;11-6;11-7;12-7;12-8;13-8;13-9;14-9;15-9;16-9;17-9;17-10;18-10;18-11;18-12;19-12;20-12;21-12"
"Row8297","1","china-hongkong","0-0;0-0;0-1;1-1;2-1;3-1;3-2;4-2;4-3;5-3;6-3;6-4;6-5;6-6;6-7;7-7;7-8;8-8;9-8;9-9;10-9;11-9;11-10;12-10;12-11;13-11;13-12;14-12;14-13;15-13;15-14;16-14;16-15;17-15;18-15;18-16;18-17;18-18;18-19;19-19;20-19;21-19"
"Row8298","1","denmark-korea","0-0;0-0;0-1;1-1;2-1;2-2;2-3;3-3;3-4;4-4;4-5;4-6;4-7;4-8;5-8;5-9;6-9;7-9;8-9;9-9;9-10;9-11;10-11;11-11;12-11;13-11;13-12;14-12;15-12;16-12;16-13;16-14;16-15;16-16;17-16;17-17;18-17;19-17;20-17;21-17"
"Row8299","1","denmark-korea","0-0;0-0;0-1;1-1;2-1;3-1;4-1;5-1;6-1;6-2;7-2;7-3;8-3;9-3;10-3;11-3;12-3;12-4;12-5;13-5;14-5;15-5;15-6;15-7;16-7;16-8;17-8;17-9;17-10;18-10;19-10;19-11;20-11;20-12;21-12"
"Row8300","1","korea-thailand","0-0;0-0;0-1;0-2;1-2;1-3;1-4;2-4;2-5;2-6;3-6;3-7;4-7;4-8;5-8;5-9;5-10;6-10;7-10;7-11;8-11;9-11;9-12;10-12;11-12;11-13;12-13;13-13;14-13;14-14;15-14;15-15;16-15;17-15;17-16;17-17;17-18;17-19;18-19;18-20;19-20;19-21"
"Row8301","1","korea-thailand","0-0;0-0;1-0;2-0;2-1;2-2;3-2;3-3;3-4;4-4;4-5;5-5;6-5;7-5;7-6;7-7;8-7;9-7;10-7;10-8;10-9;10-10;11-10;12-10;13-10;13-11;14-11;15-11;16-11;16-12;17-12;17-13;18-13;18-14;19-14;20-14;20-15;21-15"
"Row8302","1","korea-thailand","0-0;0-0;0-1;1-1;1-2;2-2;2-3;3-3;3-4;4-4;5-4;5-5;5-6;5-7;6-7;6-8;6-9;7-9;7-10;8-10;9-10;9-11;10-11;11-11;12-11;12-12;12-13;13-13;13-14;14-14;14-15;15-15;16-15;17-15;17-16;17-17;18-17;18-18;19-18;20-18;21-18"
"Row8303","1","denmark-india","0-0;0-0;1-0;2-0;2-1;3-1;4-1;4-2;5-2;5-3;6-3;6-4;7-4;8-4;9-4;10-4;11-4;12-4;13-4;14-4;15-4;15-5;16-5;16-6;17-6;18-6;18-7;19-7;19-8;20-8;20-9;21-9"
"Row8304","1","denmark-india","0-0;0-0;0-1;1-1;1-2;1-3;1-4;1-5;2-5;3-5;4-5;4-6;5-6;6-6;7-6;8-6;9-6;9-7;10-7;10-8;10-9;11-9;12-9;12-10;13-10;14-10;15-10;15-11;15-12;15-13;16-13;17-13;18-13;19-13;20-13;21-13"
"Row8305","1","japan-india","0-0;0-0;1-0;2-0;3-0;3-1;4-1;4-2;4-3;5-3;6-3;6-4;7-4;8-4;8-5;9-5;10-5;10-6;10-7;11-7;12-7;13-7;14-7;14-8;15-8;16-8;17-8;17-9;18-9;19-9;20-9;20-10;21-10"
"Row8306","1","japan-india","0-0;0-0;0-1;1-1;2-1;3-1;3-2;3-3;4-3;5-3;5-4;5-5;5-6;6-6;7-6;8-6;9-6;10-6;10-7;10-8;11-8;12-8;13-8;13-9;14-9;15-9;15-10;16-10;17-10;18-10;18-11;19-11;19-12;20-12;21-12"
"Row8307","1","india-england","0-0;0-0;1-0;2-0;3-0;4-0;5-0;6-0;7-0;7-1;8-1;8-2;9-2;10-2;10-3;10-4;10-5;11-5;11-6;12-6;12-7;12-8;13-8;14-8;14-9;15-9;15-10;16-10;17-10;18-10;19-10;19-11;19-12;20-12;20-13;20-14;20-15;20-16;21-16"
"Row8308","1","india-england","0-0;0-0;0-1;1-1;1-2;1-3;2-3;3-3;4-3;4-4;5-4;6-4;7-4;8-4;8-5;8-6;9-6;10-6;10-7;11-7;11-8;12-8;12-9;12-10;13-10;13-11;13-12;14-12;15-12;16-12;17-12;18-12;18-13;19-13;19-14;19-15;20-15;20-16;21-16"
"Row8309","1","england-india","0-0;0-0;1-0;2-0;2-1;3-1;4-1;4-2;5-2;6-2;7-2;8-2;8-3;9-3;10-3;10-4;11-4;12-4;13-4;14-4;15-4;16-4;17-4;17-5;18-5;18-6;19-6;19-7;20-7;20-8;20-9;21-9"
"Row8310","1","england-india","0-0;0-0;1-0;1-1;1-2;1-3;2-3;2-4;3-4;4-4;4-5;5-5;5-6;5-7;6-7;7-7;7-8;7-9;8-9;8-10;8-11;8-12;8-13;9-13;10-13;10-14;11-14;12-14;12-15;13-15;14-15;15-15;16-15;17-15;18-15;19-15;19-16;20-16;21-16"
"Row8311","1","korea-chinesetaipei","0-0;0-0;1-0;2-0;2-1;3-1;4-1;5-1;6-1;6-2;7-2;8-2;8-3;9-3;10-3;11-3;12-3;13-3;14-3;15-3;15-4;16-4;16-5;16-6;16-7;16-8;16-9;17-9;18-9;18-10;18-11;19-11;19-12;20-12;21-12"
"Row8312","1","korea-chinesetaipei","0-0;0-0;1-0;1-1;1-2;1-3;2-3;2-4;3-4;4-4;5-4;5-5;5-6;6-6;6-7;6-8;6-9;6-10;6-11;7-11;8-11;9-11;10-11;11-11;12-11;13-11;14-11;14-12;15-12;15-13;15-14;16-14;16-15;17-15;17-16;17-17;17-18;18-18;19-18;20-18;21-18"
"Row8313","1","japan-chinesetaipei","0-0;0-0;0-1;1-1;2-1;2-2;2-3;2-4;3-4;3-5;3-6;4-6;4-7;5-7;6-7;6-8;7-8;8-8;9-8;10-8;11-8;11-9;12-9;13-9;13-10;13-11;13-12;14-12;14-13;15-13;15-14;15-15;16-15;16-16;16-17;17-17;17-18;18-18;19-18;19-19;19-20;20-20;21-20;21-21;22-21;23-21"
"Row8314","1","japan-chinesetaipei","0-0;0-0;0-1;1-1;1-2;2-2;2-3;2-4;3-4;4-4;4-5;5-5;6-5;7-5;7-6;7-7;8-7;9-7;10-7;10-8;10-9;11-9;11-10;11-11;12-11;12-12;12-13;13-13;14-13;15-13;16-13;17-13;18-13;19-13;20-13;21-13"
"Row8315","1","indonesia-chinesetaipei","0-0;0-0;1-0;2-0;2-1;3-1;4-1;4-2;5-2;5-3;5-4;5-5;6-5;6-6;6-7;7-7;7-8;8-8;8-9;9-9;10-9;11-9;11-10;11-11;11-12;12-12;12-13;13-13;14-13;15-13;16-13;17-13;18-13;18-14;19-14;19-15;20-15;20-16;20-17;21-17"
"Row8316","1","indonesia-chinesetaipei","0-0;0-0;1-0;1-1;2-1;3-1;4-1;5-1;5-2;6-2;7-2;8-2;9-2;10-2;11-2;11-3;11-4;11-5;11-6;12-6;12-7;12-8;13-8;14-8;15-8;15-9;16-9;17-9;17-10;18-10;18-11;18-12;18-13;18-14;18-15;19-15;19-16;19-17;20-17;21-17"
"Row8317","1","indonesia-israel","0-0;0-0;1-0;1-1;2-1;2-2;3-2;3-3;3-4;3-5;4-5;5-5;6-5;7-5;7-6;7-7;7-8;8-8;9-8;9-9;9-10;10-10;11-10;12-10;13-10;14-10;14-11;14-12;14-13;15-13;15-14;16-14;16-15;17-15;18-15;18-16;19-16;19-17;20-17;21-17"
"Row8318","1","indonesia-israel","0-0;0-0;1-0;1-1;2-1;3-1;4-1;5-1;6-1;6-2;7-2;8-2;8-3;8-4;9-4;10-4;10-5;11-5;12-5;12-6;12-7;12-8;13-8;13-9;13-10;13-11;14-11;15-11;16-11;17-11;17-12;17-13;18-13;19-13;19-14;19-15;20-15;21-15"
"Row8319","1","indonesia-india","0-0;0-0;0-1;1-1;2-1;2-2;2-3;3-3;4-3;5-3;6-3;7-3;7-4;7-5;8-5;8-6;9-6;9-7;10-7;10-8;11-8;11-9;12-9;13-9;14-9;14-10;15-10;16-10;16-11;17-11;17-12;18-12;18-13;18-14;19-14;20-14;20-15;21-15"
"Row8320","1","indonesia-india","0-0;0-0;1-0;2-0;2-1;3-1;3-2;4-2;5-2;5-3;6-3;7-3;8-3;9-3;9-4;10-4;10-5;11-5;11-6;12-6;12-7;12-8;12-9;13-9;14-9;14-10;14-11;15-11;15-12;16-12;17-12;17-13;18-13;18-14;19-14;19-15;20-15;21-15"
"Row8321","1","chinesetaipei-india","0-0;0-0;0-1;1-1;2-1;3-1;4-1;5-1;6-1;7-1;8-1;9-1;10-1;11-1;12-1;12-2;13-2;14-2;15-2;16-2;17-2;18-2;19-2;19-3;20-3;21-3"
"Row8322","1","chinesetaipei-india","0-0;0-0;1-0;1-1;2-1;3-1;4-1;5-1;6-1;7-1;8-1;9-1;9-2;9-3;10-3;10-4;10-5;11-5;12-5;13-5;14-5;15-5;16-5;16-6;17-6;18-6;19-6;20-6;21-6"
"Row8323","1","chinesetaipei-hongkong","0-0;0-0;1-0;1-1;2-1;2-2;2-3;3-3;4-3;5-3;6-3;7-3;7-4;8-4;9-4;10-4;10-5;10-6;10-7;10-8;10-9;11-9;11-10;12-10;13-10;14-10;14-11;15-11;16-11;17-11;18-11;18-12;19-12;20-12;21-12"
"Row8324","1","chinesetaipei-hongkong","0-0;0-0;0-1;0-2;1-2;2-2;2-3;2-4;3-4;4-4;5-4;6-4;7-4;8-4;8-5;8-6;9-6;9-7;9-8;10-8;11-8;11-9;11-10;11-11;12-11;13-11;14-11;14-12;14-13;15-13;16-13;16-14;17-14;18-14;18-15;18-16;18-17;19-17;19-18;19-19;20-19;21-19"
"Row8325","1","chinesetaipei-usa","0-0;0-0;1-0;1-1;2-1;3-1;3-2;4-2;5-2;6-2;7-2;8-2;9-2;9-3;10-3;11-3;11-4;11-5;12-5;13-5;14-5;14-6;14-7;15-7;15-8;15-9;16-9;17-9;18-9;19-9;20-9;20-10;21-10"
"Row8326","1","chinesetaipei-usa","0-0;0-0;0-1;1-1;1-2;2-2;3-2;4-2;5-2;6-2;7-2;8-2;8-3;9-3;10-3;10-4;11-4;11-5;12-5;13-5;14-5;14-6;15-6;15-7;16-7;17-7;18-7;19-7;20-7;21-7"
"Row8327","1","japan-indonesia","0-0;0-0;0-1;0-2;0-3;1-3;2-3;3-3;3-4;3-5;3-6;4-6;5-6;6-6;6-7;7-7;8-7;9-7;10-7;11-7;12-7;12-8;13-8;13-9;14-9;14-10;14-11;14-12;15-12;16-12;16-13;17-13;18-13;19-13;20-13;21-13"
"Row8328","1","japan-indonesia","0-0;0-0;0-1;0-2;1-2;1-3;1-4;2-4;2-5;3-5;4-5;4-6;5-6;5-7;6-7;7-7;7-8;8-8;8-9;8-10;9-10;9-11;10-11;10-12;11-12;12-12;13-12;13-13;14-13;14-14;14-15;15-15;16-15;16-16;17-16;18-16;19-16;19-17;20-17;21-17"
"Row8329","1","china-india","0-0;0-0;1-0;2-0;3-0;4-0;5-0;5-1;5-2;6-2;7-2;8-2;8-3;9-3;10-3;11-3;12-3;13-3;14-3;15-3;16-3;17-3;17-4;18-4;19-4;20-4;20-5;21-5"
"Row8330","1","china-india","0-0;0-0;1-0;1-1;1-2;2-2;3-2;4-2;5-2;6-2;7-2;7-3;8-3;9-3;10-3;10-4;11-4;11-5;12-5;12-6;13-6;14-6;14-7;15-7;16-7;16-8;17-8;18-8;19-8;20-8;20-9;21-9"
"Row8331","1","russia-thailand","0-0;0-0;1-0;1-1;2-1;3-1;3-2;4-2;5-2;5-3;6-3;6-4;6-5;6-6;7-6;8-6;8-7;9-7;10-7;11-7;12-7;12-8;13-8;14-8;14-9;15-9;15-10;15-11;16-11;16-12;17-12;17-13;18-13;18-14;18-15;18-16;19-16;19-17;20-17;21-17"
"Row8332","1","russia-thailand","0-0;0-0;1-0;1-1;2-1;3-1;4-1;4-2;4-3;5-3;5-4;5-5;5-6;6-6;7-6;7-7;7-8;7-9;8-9;8-10;8-11;9-11;10-11;10-12;10-13;10-14;11-14;11-15;11-16;11-17;11-18;11-19;11-20;12-20;12-21"
"Row8333","1","russia-thailand","0-0;0-0;1-0;1-1;2-1;2-2;3-2;3-3;4-3;4-4;5-4;5-5;6-5;6-6;6-7;7-7;8-7;8-8;8-9;9-9;9-10;10-10;11-10;11-11;12-11;12-12;12-13;13-13;13-14;14-14;15-14;16-14;17-14;17-15;18-15;18-16;19-16;19-17;20-17;20-18;20-19;21-19"
"Row8334","1","japan-india","0-0;0-0;0-1;1-1;1-2;1-3;2-3;3-3;4-3;5-3;5-4;5-5;5-6;6-6;7-6;8-6;8-7;8-8;9-8;9-9;10-9;10-10;11-10;11-11;12-11;13-11;13-12;13-13;13-14;14-14;14-15;14-16;15-16;16-16;16-17;16-18;17-18;17-19;18-19;19-19;20-19;21-19"
"Row8335","1","japan-india","0-0;0-0;1-0;2-0;3-0;3-1;3-2;4-2;5-2;5-3;6-3;6-4;7-4;8-4;9-4;9-5;10-5;11-5;11-6;11-7;11-8;12-8;12-9;12-10;12-11;13-11;13-12;14-12;15-12;16-12;16-13;16-14;16-15;17-15;18-15;18-16;18-17;19-17;19-18;19-19;20-19;21-19"
"Row8336","1","india-chinesetaipei","0-0;0-0;0-1;1-1;2-1;2-2;2-3;2-4;2-5;2-6;3-6;3-7;3-8;3-9;4-9;4-10;4-11;5-11;5-12;6-12;6-13;7-13;7-14;8-14;9-14;10-14;11-14;11-15;12-15;13-15;14-15;15-15;15-16;16-16;17-16;17-17;18-17;18-18;18-19;18-20;19-20;19-21"
"Row8337","1","india-chinesetaipei","0-0;0-0;1-0;2-0;3-0;4-0;5-0;6-0;7-0;8-0;9-0;9-1;10-1;11-1;11-2;12-2;13-2;13-3;13-4;14-4;15-4;15-5;15-6;15-7;16-7;16-8;16-9;16-10;17-10;17-11;17-12;18-12;18-13;19-13;19-14;20-14;20-15;21-15"
"Row8338","1","india-chinesetaipei","0-0;0-0;0-1;0-2;1-2;1-3;2-3;2-4;2-5;3-5;4-5;5-5;6-5;6-6;7-6;7-7;8-7;8-8;9-8;10-8;10-9;10-10;10-11;10-12;11-12;11-13;12-13;13-13;13-14;13-15;14-15;15-15;15-16;15-17;16-17;17-17;17-18;18-18;19-18;20-18;20-19;21-19"
"Row8339","1","russia-denmark","0-0;0-0;0-1;1-1;1-2;2-2;2-3;2-4;2-5;3-5;3-6;4-6;4-7;4-8;4-9;5-9;5-10;6-10;7-10;8-10;9-10;10-10;10-11;11-11;11-12;11-13;12-13;13-13;14-13;15-13;16-13;16-14;17-14;18-14;19-14;20-14;20-15;21-15"
"Row8340","1","russia-denmark","0-0;0-0;1-0;1-1;1-2;1-3;2-3;2-4;3-4;4-4;5-4;6-4;7-4;8-4;8-5;9-5;9-6;10-6;10-7;10-8;11-8;11-9;12-9;13-9;14-9;14-10;14-11;15-11;15-12;15-13;15-14;16-14;16-15;17-15;18-15;18-16;19-16;19-17;19-18;19-19;19-20;19-21"
"Row8341","1","russia-denmark","0-0;0-0;0-1;0-2;1-2;1-3;2-3;2-4;3-4;3-5;4-5;4-6;5-6;6-6;7-6;8-6;8-7;9-7;9-8;9-9;10-9;10-10;10-11;11-11;12-11;12-12;13-12;13-13;13-14;14-14;15-14;16-14;17-14;17-15;18-15;18-16;19-16;20-16;21-16"
"Row8342","1","malaysia-thailand","0-0;0-0;1-0;1-1;2-1;3-1;3-2;4-2;4-3;5-3;5-4;5-5;6-5;6-6;7-6;8-6;8-7;9-7;10-7;10-8;11-8;12-8;12-9;13-9;14-9;15-9;15-10;16-10;16-11;16-12;16-13;17-13;18-13;19-13;19-14;20-14;20-15;20-16;20-17;21-17"
"Row8343","1","malaysia-thailand","0-0;0-0;0-1;1-1;2-1;3-1;4-1;5-1;5-2;6-2;6-3;6-4;7-4;8-4;8-5;9-5;9-6;10-6;10-7;11-7;12-7;13-7;13-8;13-9;13-10;14-10;15-10;15-11;16-11;16-12;17-12;18-12;18-13;18-14;19-14;19-15;19-16;20-16;20-17;20-18;20-19;21-19"
"Row8344","1","japan-denmark","0-0;0-0;1-0;1-1;1-2;2-2;2-3;2-4;3-4;4-4;5-4;5-5;5-6;6-6;6-7;6-8;6-9;7-9;8-9;8-10;9-10;10-10;11-10;11-11;12-11;13-11;14-11;14-12;14-13;15-13;15-14;16-14;17-14;17-15;18-15;18-16;19-16;20-16;21-16"
"Row8345","1","japan-denmark","0-0;0-0;1-0;2-0;3-0;4-0;5-0;5-1;6-1;6-2;7-2;8-2;8-3;9-3;10-3;10-4;10-5;11-5;12-5;13-5;14-5;15-5;16-5;17-5;17-6;17-7;18-7;19-7;19-8;20-8;21-8"
"Row8346","1","india-chinesetaipei","0-0;0-0;0-1;1-1;1-2;2-2;3-2;4-2;5-2;6-2;7-2;7-3;7-4;7-5;8-5;9-5;10-5;10-6;10-7;11-7;12-7;13-7;14-7;15-7;15-8;16-8;16-9;17-9;18-9;18-10;19-10;20-10;21-10"
"Row8347","1","india-chinesetaipei","0-0;0-0;0-1;0-2;1-2;1-3;1-4;1-5;2-5;2-6;3-6;4-6;4-7;5-7;6-7;7-7;7-8;7-9;8-9;9-9;10-9;11-9;11-10;12-10;13-10;14-10;15-10;16-10;17-10;18-10;18-11;19-11;19-12;19-13;19-14;20-14;20-15;20-16;20-17;21-17"
"Row8348","1","indonesia-india","0-0;0-0;1-0;1-1;2-1;3-1;4-1;5-1;6-1;7-1;8-1;8-2;9-2;9-3;10-3;11-3;11-4;11-5;11-6;12-6;12-7;13-7;14-7;14-8;14-9;14-10;15-10;15-11;15-12;16-12;17-12;18-12;19-12;19-13;19-14;19-15;19-16;20-16;20-17;21-17"
"Row8349","1","indonesia-india","0-0;0-0;0-1;1-1;2-1;2-2;3-2;4-2;4-3;5-3;6-3;7-3;7-4;8-4;8-5;9-5;9-6;10-6;11-6;12-6;13-6;13-7;13-8;13-9;13-10;14-10;15-10;16-10;17-10;18-10;19-10;19-11;19-12;19-13;19-14;19-15;19-16;20-16;20-17;20-18;21-18"
"Row8350","1","korea-india","0-0;0-0;1-0;1-1;2-1;3-1;4-1;5-1;6-1;6-2;7-2;8-2;8-3;9-3;10-3;11-3;12-3;12-4;13-4;14-4;15-4;15-5;15-6;16-6;16-7;17-7;18-7;19-7;19-8;20-8;21-8"
"Row8351","1","korea-india","0-0;0-0;1-0;1-1;1-2;2-2;2-3;3-3;4-3;4-4;4-5;5-5;5-6;6-6;7-6;8-6;9-6;9-7;9-8;9-9;10-9;10-10;11-10;12-10;13-10;14-10;15-10;15-11;16-11;17-11;18-11;18-12;19-12;19-13;20-13;20-14;21-14"
"Row8352","1","thailand-japan","0-0;0-0;0-1;1-1;2-1;3-1;4-1;5-1;6-1;6-2;6-3;6-4;7-4;8-4;9-4;9-5;9-6;10-6;10-7;11-7;11-8;12-8;13-8;13-9;14-9;15-9;16-9;17-9;18-9;19-9;19-10;19-11;20-11;21-11"
"Row8353","1","thailand-japan","0-0;0-0;0-1;1-1;2-1;3-1;4-1;5-1;6-1;6-2;7-2;8-2;9-2;9-3;9-4;9-5;10-5;10-6;11-6;11-7;11-8;11-9;11-10;12-10;13-10;13-11;14-11;15-11;16-11;16-12;17-12;17-13;18-13;18-14;19-14;20-14;21-14"
"Row8354","1","denmark-thailand","0-0;0-0;0-1;0-2;1-2;1-3;2-3;3-3;4-3;5-3;5-4;6-4;6-5;7-5;8-5;8-6;8-7;9-7;9-8;10-8;11-8;11-9;12-9;13-9;13-10;14-10;15-10;16-10;16-11;17-11;18-11;19-11;19-12;19-13;19-14;19-15;19-16;19-17;20-17;20-18;21-18"
"Row8355","1","denmark-thailand","0-0;0-0;1-0;2-0;2-1;3-1;4-1;4-2;5-2;6-2;6-3;7-3;7-4;7-5;8-5;8-6;8-7;9-7;9-8;10-8;10-9;11-9;12-9;13-9;13-10;14-10;15-10;16-10;16-11;17-11;18-11;18-12;19-12;19-13;19-14;20-14;21-14"
"Row8356","1","japan-india","0-0;0-0;1-0;2-0;3-0;3-1;4-1;5-1;6-1;7-1;8-1;8-2;9-2;9-3;10-3;10-4;10-5;11-5;11-6;12-6;12-7;12-8;12-9;13-9;14-9;14-10;15-10;15-11;15-12;16-12;17-12;17-13;18-13;18-14;19-14;20-14;20-15;21-15"
"Row8357","1","japan-india","0-0;0-0;1-0;1-1;2-1;2-2;3-2;3-3;3-4;4-4;5-4;5-5;6-5;6-6;7-6;8-6;9-6;9-7;10-7;10-8;10-9;10-10;10-11;10-12;10-13;11-13;11-14;12-14;13-14;14-14;15-14;16-14;16-15;17-15;17-16;18-16;19-16;20-16;21-16"
"Row8358","1","japan-india","0-0;0-0;0-1;0-2;1-2;1-3;2-3;2-4;3-4;4-4;4-5;5-5;6-5;7-5;8-5;8-6;9-6;9-7;10-7;11-7;12-7;13-7;13-8;14-8;14-9;14-10;15-10;16-10;16-11;16-12;16-13;16-14;17-14;17-15;17-16;18-16;18-17;19-17;20-17;21-17"
"Row8359","1","japan-india","0-0;0-0;1-0;2-0;3-0;3-1;4-1;4-2;4-3;4-4;4-5;5-5;5-6;6-6;7-6;8-6;8-7;9-7;10-7;10-8;10-9;11-9;11-10;11-11;11-12;11-13;12-13;13-13;13-14;14-14;15-14;16-14;17-14;18-14;18-15;19-15;20-15;20-16;21-16"
"Row8360","1","england-india","0-0;0-0;1-0;1-1;1-2;2-2;3-2;4-2;4-3;4-4;5-4;5-5;5-6;6-6;7-6;8-6;8-7;9-7;10-7;11-7;11-8;12-8;13-8;13-9;14-9;14-10;15-10;15-11;16-11;16-12;16-13;17-13;18-13;18-14;19-14;20-14;20-15;21-15"
"Row8361","1","england-india","0-0;0-0;0-1;1-1;2-1;3-1;4-1;4-2;4-3;4-4;4-5;5-5;6-5;7-5;7-6;7-7;7-8;8-8;9-8;10-8;11-8;11-9;12-9;13-9;14-9;15-9;16-9;16-10;17-10;18-10;19-10;20-10;21-10"
"Row8362","1","india-india","0-0;0-0;0-1;1-1;1-2;1-3;1-4;2-4;3-4;4-4;4-5;5-5;5-6;6-6;7-6;8-6;8-7;8-8;8-9;8-10;9-10;10-10;11-10;12-10;12-11;12-12;13-12;14-12;14-13;14-14;15-14;15-15;16-15;17-15;18-15;18-16;19-16;19-17;20-17;21-17"
"Row8363","1","india-india","0-0;0-0;1-0;2-0;3-0;3-1;4-1;5-1;6-1;6-2;7-2;7-3;8-3;9-3;10-3;11-3;12-3;13-3;14-3;14-4;15-4;16-4;16-5;16-6;17-6;18-6;19-6;20-6;21-6"
"Row8364","1","india-indonesia","0-0;0-0;1-0;1-1;2-1;2-2;3-2;3-3;4-3;4-4;5-4;6-4;7-4;7-5;8-5;9-5;10-5;11-5;12-5;12-6;12-7;13-7;13-8;14-8;14-9;15-9;16-9;17-9;17-10;17-11;18-11;19-11;19-12;19-13;20-13;20-14;20-15;21-15"
