"row ID","Year","Tournament","Match","WriteStatus","WriteError"
"Row8499",2017,"India Open","korea-korea",1,
"Row8500",2017,"India Open","indonesia-russia",1,
"Row8501",2017,"India Open","indonesia-russia",1,
"Row8502",2017,"India Open","japan-japan",1,
"Row8503",2017,"India Open","japan-japan",1,
"Row8504",2017,"India Open","japan-japan",1,
"Row8505",2017,"India Open","indonesia-chinesetaipei",1,
"Row8506",2017,"India Open","indonesia-chinesetaipei",1,
"Row8507",2017,"India Open","hongkong-indonesia",1,
"Row8508",2017,"India Open","hongkong-indonesia",1,
"Row8509",2017,"India Open","hongkong-indonesia",1,
"Row8510",2017,"India Open","chinesetaipei-denmark",1,
"Row8511",2017,"India Open","chinesetaipei-denmark",1,
"Row8512",2017,"India Open","china-russia",1,
"Row8513",2017,"India Open","japan-denmark",1,
"Row8514",2017,"India Open","japan-denmark",1,
"Row8515",2017,"India Open","japan-denmark",1,
"Row8516",2017,"India Open","japan-china",1,
"Row8517",2017,"India Open","japan-china",1,
"Row8518",2017,"India Open","japan-china",1,
"Row8519",2017,"India Open","denmark-korea",1,
"Row8520",2017,"India Open","denmark-korea",1,
"Row8521",2017,"India Open","spain-japan",1,
"Row8522",2017,"India Open","spain-japan",1,
"Row8523",2017,"India Open","spain-japan",1,
"Row8524",2017,"India Open","japan-thailand",1,
"Row8525",2017,"India Open","japan-thailand",1,
"Row8526",2017,"India Open","china-japan",1,
"Row8527",2017,"India Open","china-japan",1,
"Row8528",2017,"India Open","japan-korea",1,
"Row8529",2017,"India Open","japan-korea",1,
"Row8530",2017,"India Open","japan-korea",1,
"Row8531",2017,"India Open","chinesetaipei-denmark",1,
"Row8532",2017,"India Open","chinesetaipei-denmark",1,
"Row8533",2017,"India Open","indonesia-denmark",1,
"Row8534",2017,"India Open","indonesia-denmark",1,
"Row8535",2017,"India Open","indonesia-denmark",1,
"Row8536",2017,"India Open","india-korea",1,
"Row8537",2017,"India Open","india-korea",1,
"Row8538",2017,"India Open","india-korea",1,
"Row8539",2017,"India Open","japan-japan",1,
"Row8540",2017,"India Open","japan-japan",1,
"Row8541",2017,"India Open","indonesia-china",1,
"Row8542",2017,"India Open","indonesia-china",1,
"Row8543",2017,"India Open","indonesia-china",1,
"Row8544",2017,"India Open","denmark-hongkong",1,
"Row8545",2017,"India Open","denmark-hongkong",1,
"Row8546",2017,"India Open","spain-japan",1,
"Row8547",2017,"India Open","spain-japan",1,
"Row8548",2017,"India Open","china-england",1,
"Row8549",2017,"India Open","china-england",1,
"Row8550",2017,"India Open","japan-japan",1,
"Row8551",2017,"India Open","japan-japan",1,
"Row8552",2017,"India Open","japan-japan",1,
"Row8553",2017,"India Open","china-china",1,
"Row8554",2017,"India Open","china-china",1,
"Row8555",2017,"India Open","china-china",1,
"Row8556",2017,"India Open","denmark-chinesetaipei",1,
"Row8557",2017,"India Open","denmark-chinesetaipei",1,
"Row8558",2017,"India Open","indonesia-indonesia",1,
"Row8559",2017,"India Open","indonesia-indonesia",1,
"Row8560",2017,"India Open","india-spain",1,
"Row8561",2017,"India Open","india-spain",1,
"Row8562",2017,"Malaysia Open","korea-japan",1,
"Row8563",2017,"Malaysia Open","korea-japan",1,
"Row8564",2017,"Malaysia Open","england-chinesetaipei",1,
"Row8565",2017,"Malaysia Open","england-chinesetaipei",1,
"Row8566",2017,"Malaysia Open","chinesetaipei-korea",1,
"Row8567",2017,"Malaysia Open","chinesetaipei-korea",1,
"Row8568",2017,"Malaysia Open","chinesetaipei-korea",1,
"Row8569",2017,"Malaysia Open","china-russia",1,
"Row8570",2017,"Malaysia Open","china-russia",1,
"Row8571",2017,"Malaysia Open","china-russia",1,
"Row8572",2017,"Malaysia Open","malaysia-denmark",1,
"Row8573",2017,"Malaysia Open","malaysia-denmark",1,
"Row8574",2017,"Malaysia Open","malaysia-denmark",1,
"Row8575",2017,"Malaysia Open","thailand-denmark",1,
"Row8576",2017,"Malaysia Open","thailand-denmark",1,
"Row8577",2017,"Malaysia Open","thailand-denmark",1,
"Row8578",2017,"Malaysia Open","chinesetaipei-denmark",1,
"Row8579",2017,"Malaysia Open","chinesetaipei-denmark",1,
"Row8580",2017,"Malaysia Open","thailand-chinesetaipei",1,
"Row8581",2017,"Malaysia Open","thailand-chinesetaipei",1,
"Row8582",2017,"Malaysia Open","china-malaysia",1,
"Row8583",2017,"Malaysia Open","china-malaysia",1,
"Row8584",2017,"Malaysia Open","malaysia-indonesia",1,
"Row8585",2017,"Malaysia Open","malaysia-indonesia",1,
"Row8586",2017,"Malaysia Open","indonesia-indonesia",1,
"Row8587",2017,"Malaysia Open","indonesia-indonesia",1,
"Row8588",2017,"Malaysia Open","spain-hongkong",1,
"Row8589",2017,"Malaysia Open","spain-hongkong",1,
"Row8590",2017,"Malaysia Open","chinesetaipei-england",1,
"Row8591",2017,"Malaysia Open","chinesetaipei-england",1,
"Row8592",2017,"Malaysia Open","chinesetaipei-england",1,
"Row8593",2017,"Malaysia Open","china-malaysia",1,
"Row8594",2017,"Malaysia Open","china-malaysia",1,
"Row8595",2017,"Malaysia Open","china-malaysia",1,
"Row8596",2017,"Malaysia Open","china-chinesetaipei",1,
"Row8597",2017,"Malaysia Open","china-chinesetaipei",1,
"Row8598",2017,"Malaysia Open","thailand-indonesia",1,
"Row8599",2017,"Malaysia Open","thailand-indonesia",1,
"Row8600",2017,"Malaysia Open","thailand-indonesia",1,
"Row8601",2017,"Malaysia Open","denmark-chinesetaipei",1,
"Row8602",2017,"Malaysia Open","denmark-chinesetaipei",1,
"Row8603",2017,"Malaysia Open","indonesia-germany",1,
"Row8604",2017,"Malaysia Open","indonesia-germany",1,
"Row8605",2017,"Malaysia Open","france-china",1,
"Row8606",2017,"Malaysia Open","france-china",1,
"Row8607",2017,"Malaysia Open","korea-japan",1,
"Row8608",2017,"Malaysia Open","korea-japan",1,
"Row8609",2017,"Malaysia Open","indonesia-japan",1,
"Row8610",2017,"Malaysia Open","indonesia-japan",1,
"Row8611",2017,"Malaysia Open","thailand-chinesetaipei",1,
"Row8612",2017,"Malaysia Open","thailand-chinesetaipei",1,
"Row8613",2017,"Malaysia Open","thailand-japan",1,
"Row8614",2017,"Malaysia Open","thailand-japan",1,
"Row8615",2017,"Malaysia Open","korea-korea",1,
"Row8616",2017,"Malaysia Open","korea-korea",1,
"Row8617",2017,"Malaysia Open","denmark-chinesetaipei",1,
"Row8618",2017,"Malaysia Open","denmark-chinesetaipei",1,
"Row8619",2017,"Malaysia Open","denmark-chinesetaipei",1,
"Row8620",2017,"Malaysia Open","indonesia-japan",1,
"Row8621",2017,"Malaysia Open","indonesia-japan",1,
"Row8622",2017,"Malaysia Open","indonesia-japan",1,
"Row8623",2017,"Malaysia Open","japan-china",1,
"Row8624",2017,"Malaysia Open","japan-china",1,
"Row8625",2017,"Malaysia Open","chinesetaipei-india",1,
"Row8626",2017,"Malaysia Open","chinesetaipei-india",1,
"Row8627",2017,"Malaysia Open","chinesetaipei-india",1,
"Row8628",2017,"Malaysia Open","china-malaysia",1,
"Row8629",2017,"Malaysia Open","china-malaysia",1,
"Row8630",2017,"Malaysia Open","usa-russia",1,
"Row8631",2017,"Malaysia Open","usa-russia",1,
"Row8632",2017,"Malaysia Open","china-hongkong",1,
"Row8633",2017,"Malaysia Open","china-hongkong",1,
"Row8634",2017,"Malaysia Open","denmark-malaysia",1,
"Row8635",2017,"Malaysia Open","denmark-malaysia",1,
"Row8636",2017,"Malaysia Open","thailand-denmark",1,
"Row8637",2017,"Malaysia Open","thailand-denmark",1,
"Row8638",2017,"Malaysia Open","thailand-denmark",1,
"Row8639",2017,"Malaysia Open","hongkong-england",1,
"Row8640",2017,"Malaysia Open","hongkong-england",1,
"Row8641",2017,"Malaysia Open","india-china",1,
"Row8642",2017,"Malaysia Open","india-china",1,
"Row8643",2017,"Malaysia Open","china-indonesia",1,
"Row8644",2017,"Malaysia Open","china-indonesia",1,
"Row8645",2017,"Malaysia Open","chinesetaipei-malaysia",1,
"Row8646",2017,"Malaysia Open","chinesetaipei-malaysia",1,
"Row8647",2017,"Malaysia Open","chinesetaipei-malaysia",1,
"Row8648",2017,"Malaysia Open","japan-india",1,
"Row8649",2017,"Malaysia Open","japan-india",1,
"Row8650",2017,"Malaysia Open","japan-india",1,
"Row8651",2017,"Malaysia Open","indonesia-thailand",1,
"Row8652",2017,"Malaysia Open","indonesia-thailand",1,
"Row8653",2017,"Malaysia Open","indonesia-thailand",1,
"Row8654",2017,"Malaysia Open","chinesetaipei-denmark",1,
"Row8655",2017,"Malaysia Open","chinesetaipei-denmark",1,
"Row8656",2017,"Malaysia Open","chinesetaipei-denmark",1,
"Row8657",2017,"Malaysia Open","chinesetaipei-indonesia",1,
"Row8658",2017,"Malaysia Open","chinesetaipei-indonesia",1,
"Row8659",2017,"Malaysia Open","china-india",1,
"Row8660",2017,"Malaysia Open","china-india",1,
"Row8661",2017,"Malaysia Open","china-india",1,
"Row8662",2017,"Malaysia Open","hongkong-chinesetaipei",1,
"Row8663",2017,"Malaysia Open","hongkong-chinesetaipei",1,
"Row8664",2017,"Malaysia Open","hongkong-chinesetaipei",1,
"Row8665",2017,"Malaysia Open","malaysia-indonesia",1,
"Row8666",2017,"Malaysia Open","malaysia-indonesia",1,
"Row8667",2017,"Malaysia Open","malaysia-indonesia",1,
"Row8668",2017,"Malaysia Open","china-japan",1,
"Row8669",2017,"Malaysia Open","china-japan",1,
"Row8670",2017,"Malaysia Open","hongkong-china",1,
"Row8671",2017,"Malaysia Open","hongkong-china",1,
"Row8672",2017,"Malaysia Open","hongkong-china",1,
"Row8673",2017,"Malaysia Open","hongkong-china",1,
"Row8674",2017,"Malaysia Open","hongkong-china",1,
"Row8675",2017,"Malaysia Open","japan-indonesia",1,
"Row8676",2017,"Malaysia Open","japan-indonesia",1,
"Row8677",2017,"Malaysia Open","china-indonesia",1,
"Row8678",2017,"Malaysia Open","china-indonesia",1,
"Row8679",2017,"Malaysia Open","korea-malaysia",1,
"Row8680",2017,"Malaysia Open","korea-malaysia",1,
"Row8681",2017,"Malaysia Open","indonesia-indonesia",1,
"Row8682",2017,"Malaysia Open","indonesia-indonesia",1,
"Row8683",2017,"Malaysia Open","indonesia-indonesia",1,
"Row8684",2017,"Malaysia Open","thailand-indonesia",1,
"Row8685",2017,"Malaysia Open","thailand-indonesia",1,
"Row8686",2017,"Malaysia Open","china-hongkong",1,
"Row8687",2017,"Malaysia Open","china-hongkong",1,
"Row8688",2017,"Malaysia Open","hongkong-malaysia",1,
"Row8689",2017,"Malaysia Open","hongkong-malaysia",1,
"Row8690",2017,"Malaysia Open","malaysia-chinesetaipei",1,
"Row8691",2017,"Malaysia Open","malaysia-chinesetaipei",1,
"Row8692",2017,"Malaysia Open","china-chinesetaipei",1,
"Row8693",2017,"Malaysia Open","china-chinesetaipei",1,
"Row8694",2017,"Malaysia Open","hongkong-denmark",1,
"Row8695",2017,"Malaysia Open","hongkong-denmark",1,
"Row8696",2017,"Malaysia Open","hongkong-denmark",1,
"Row8697",2017,"Malaysia Open","malaysia-england",1,
"Row8698",2017,"Malaysia Open","malaysia-england",1,
"Row8699",2017,"Malaysia Open","indonesia-england",1,
"Row8700",2017,"Malaysia Open","indonesia-england",1,
"Row8701",2017,"Malaysia Open","thailand-chinesetaipei",1,
"Row8702",2017,"Malaysia Open","thailand-chinesetaipei",1,
"Row8703",2017,"Malaysia Open","china-singapore",1,
"Row8704",2017,"Malaysia Open","china-singapore",1,
"Row8705",2017,"Malaysia Open","indonesia-malaysia",1,
"Row8706",2017,"Malaysia Open","indonesia-malaysia",1,
"Row8707",2017,"Malaysia Open","indonesia-malaysia",1,
"Row8708",2017,"Malaysia Open","denmark-chinesetaipei",1,
"Row8709",2017,"Malaysia Open","denmark-chinesetaipei",1,
"Row8710",2017,"Malaysia Open","china-india",1,
"Row8711",2017,"Malaysia Open","china-india",1,
"Row8712",2017,"Malaysia Open","china-india",1,
"Row8713",2017,"Malaysia Open","denmark-india",1,
"Row8714",2017,"Malaysia Open","denmark-india",1,
"Row8715",2017,"Malaysia Open","denmark-india",1,
"Row8716",2017,"Malaysia Open","hongkong-korea",1,
"Row8717",2017,"Malaysia Open","hongkong-korea",1,
"Row8718",2017,"Malaysia Open","hongkong-korea",1,
"Row8719",2017,"Malaysia Open","japan-malaysia",1,
"Row8720",2017,"Malaysia Open","japan-malaysia",1,
"Row8721",2017,"Malaysia Open","japan-malaysia",1,
"Row8722",2017,"Malaysia Open","korea-chinesetaipei",1,
"Row8723",2017,"Malaysia Open","korea-chinesetaipei",1,
"Row8724",2017,"Malaysia Open","indonesia-chinesetaipei",1,
"Row8725",2017,"Malaysia Open","indonesia-chinesetaipei",1,
"Row8726",2017,"Malaysia Open","indonesia-chinesetaipei",1,
"Row8727",2017,"Malaysia Open","denmark-indonesia",1,
"Row8728",2017,"Malaysia Open","denmark-indonesia",1,
"Row8729",2017,"Malaysia Open","china-malaysia",1,
"Row8730",2017,"Malaysia Open","china-malaysia",1,
"Row8731",2017,"Malaysia Open","japan-indonesia",1,
"Row8732",2017,"Malaysia Open","japan-indonesia",1,
"Row8733",2017,"Malaysia Open","hongkong-indonesia",1,
"Row8734",2017,"Malaysia Open","hongkong-indonesia",1,
"Row8735",2017,"Malaysia Open","hongkong-indonesia",1,
"Row8736",2017,"Malaysia Open","spain-thailand",1,
"Row8737",2017,"Malaysia Open","spain-thailand",1,
"Row8738",2017,"Malaysia Open","denmark-japan",1,
"Row8739",2017,"Malaysia Open","denmark-japan",1,
"Row8740",2017,"Malaysia Open","malaysia-hongkong",1,
"Row8741",2017,"Malaysia Open","malaysia-hongkong",1,
"Row8742",2017,"Malaysia Open","china-malaysia",1,
"Row8743",2017,"Malaysia Open","china-malaysia",1,
"Row8744",2017,"Malaysia Open","indonesia-china",1,
"Row8745",2017,"Malaysia Open","indonesia-china",1,
"Row8746",2017,"Malaysia Open","china-malaysia",1,
"Row8747",2017,"Malaysia Open","china-malaysia",1,
"Row8748",2017,"Malaysia Open","china-japan",1,
"Row8749",2017,"Malaysia Open","china-japan",1,
"Row8750",2017,"Malaysia Open","china-japan",1,
"Row8751",2017,"Malaysia Open","thailand-denmark",1,
"Row8752",2017,"Malaysia Open","thailand-denmark",1,
"Row8753",2017,"Malaysia Open","thailand-denmark",1,
"Row8754",2017,"Malaysia Open","korea-indonesia",1,
"Row8755",2017,"Malaysia Open","korea-indonesia",1,
"Row8756",2017,"Malaysia Open","japan-chinesetaipei",1,
"Row8757",2017,"Malaysia Open","japan-chinesetaipei",1,
"Row8758",2017,"Malaysia Open","china-thailand",1,
"Row8759",2017,"Malaysia Open","china-thailand",1,
"Row8760",2017,"Malaysia Open","china-hongkong",1,
"Row8761",2017,"Malaysia Open","china-hongkong",1,
"Row8762",2017,"Malaysia Open","korea-indonesia",1,
"Row8763",2017,"Malaysia Open","korea-indonesia",1,
"Row8764",2017,"Malaysia Open","korea-indonesia",1,
"Row8765",2017,"Malaysia Open","chinesetaipei-chinesetaipei",1,
"Row8766",2017,"Malaysia Open","chinesetaipei-chinesetaipei",1,
"Row8767",2017,"Malaysia Open","korea-france",1,
"Row8768",2017,"Malaysia Open","korea-france",1,
"Row8769",2017,"Malaysia Open","japan-japan",1,
"Row8770",2017,"Malaysia Open","japan-japan",1,
"Row8771",2017,"Malaysia Open","china-china",1,
"Row8772",2017,"Malaysia Open","china-china",1,
"Row8773",2017,"Malaysia Open","china-china",1,
"Row8774",2017,"Malaysia Open","china-malaysia",1,
"Row8775",2017,"Malaysia Open","china-malaysia",1,
"Row8776",2017,"Malaysia Open","china-malaysia",1,
"Row8777",2017,"Malaysia Open","hongkong-hongkong",1,
"Row8778",2017,"Malaysia Open","hongkong-hongkong",1,
"Row8779",2017,"Malaysia Open","hongkong-hongkong",1,
"Row8780",2017,"Malaysia Open","thailand-chinesetaipei",1,
"Row8781",2017,"Malaysia Open","thailand-chinesetaipei",1,
"Row8782",2017,"Malaysia Open","china-china",1,
"Row8783",2017,"Malaysia Open","china-china",1,
"Row8784",2017,"Malaysia Open","japan-chinesetaipei",1,
"Row8785",2017,"Malaysia Open","japan-chinesetaipei",1,
"Row8786",2017,"Malaysia Open","china-usa",1,
"Row8787",2017,"Malaysia Open","china-usa",1,
"Row8788",2017,"Malaysia Open","china-usa",1,
"Row8789",2017,"Malaysia Open","thailand-thailand",1,
"Row8790",2017,"Malaysia Open","thailand-thailand",1,
"Row8791",2017,"Malaysia Open","japan-hongkong",1,
"Row8792",2017,"Malaysia Open","japan-hongkong",1,
"Row8793",2017,"Malaysia Open","china-thailand",1,
"Row8794",2017,"Malaysia Open","china-thailand",1,
"Row8795",2017,"Malaysia Open","india-denmark",1,
"Row8796",2017,"Malaysia Open","india-denmark",1,
"Row8797",2017,"Malaysia Open","india-denmark",1,
"Row8798",2017,"Malaysia Open","korea-bulgaria",1,
"Row8799",2017,"Malaysia Open","korea-bulgaria",1,
"Row8800",2017,"Malaysia Open","thailand-england",1,
"Row8801",2017,"Malaysia Open","thailand-england",1,
"Row8802",2017,"Malaysia Open","china-indonesia",1,
"Row8803",2017,"Malaysia Open","china-indonesia",1,
"Row8804",2017,"Malaysia Open","china-indonesia",1,
"Row8805",2017,"Malaysia Open","china-china",1,
"Row8806",2017,"Malaysia Open","china-china",1,
"Row8807",2017,"Malaysia Open","china-korea",1,
"Row8808",2017,"Malaysia Open","china-korea",1,
"Row8809",2017,"Malaysia Open","hongkong-indonesia",1,
"Row8810",2017,"Malaysia Open","hongkong-indonesia",1,
"Row8811",2017,"Malaysia Open","hongkong-indonesia",1,
"Row8812",2017,"Malaysia Open","china-hongkong",1,
"Row8813",2017,"Malaysia Open","china-hongkong",1,
"Row8814",2017,"Malaysia Open","korea-denmark",1,
"Row8815",2017,"Malaysia Open","korea-denmark",1,
"Row8816",2017,"Malaysia Open","korea-denmark",1,
"Row8817",2017,"Malaysia Open","indonesia-china",1,
"Row8818",2017,"Malaysia Open","indonesia-china",1,
"Row8819",2017,"Malaysia Open","indonesia-china",1,
"Row8820",2017,"Malaysia Open","spain-thailand",1,
"Row8821",2017,"Malaysia Open","spain-thailand",1,
"Row8822",2017,"Malaysia Open","spain-thailand",1,
"Row8823",2017,"Malaysia Open","indonesia-korea",1,
"Row8824",2017,"Malaysia Open","indonesia-korea",1,
"Row8825",2017,"Malaysia Open","indonesia-korea",1,
"Row8826",2017,"Malaysia Open","china-indonesia",1,
"Row8827",2017,"Malaysia Open","china-indonesia",1,
"Row8828",2017,"Malaysia Open","china-indonesia",1,
"Row8829",2017,"Malaysia Open","japan-china",1,
"Row8830",2017,"Malaysia Open","japan-china",1,
"Row8831",2017,"Malaysia Open","japan-china",1,
"Row8832",2017,"Malaysia Open","chinesetaipei-china",1,
"Row8833",2017,"Malaysia Open","chinesetaipei-china",1,
"Row8834",2017,"Malaysia Open","chinesetaipei-china",1,
"Row8835",2017,"Malaysia Open","japan-thailand",1,
"Row8836",2017,"Malaysia Open","japan-thailand",1,
"Row8837",2017,"Malaysia Open","japan-japan",1,
"Row8838",2017,"Malaysia Open","japan-japan",1,
"Row8839",2017,"Malaysia Open","china-hongkong",1,
"Row8840",2017,"Malaysia Open","china-hongkong",1,
"Row8841",2017,"Malaysia Open","japan-china",1,
"Row8842",2017,"Malaysia Open","japan-china",1,
"Row8843",2017,"Malaysia Open","malaysia-korea",1,
"Row8844",2017,"Malaysia Open","malaysia-korea",1,
"Row8845",2017,"Malaysia Open","china-thailand",1,
"Row8846",2017,"Malaysia Open","china-thailand",1,
"Row8847",2017,"Malaysia Open","korea-india",1,
"Row8848",2017,"Malaysia Open","korea-india",1,
"Row8849",2017,"Malaysia Open","korea-china",1,
"Row8850",2017,"Malaysia Open","korea-china",1,
"Row8851",2017,"Malaysia Open","china-china",1,
"Row8852",2017,"Malaysia Open","china-china",1,
"Row8853",2017,"Malaysia Open","china-thailand",1,
"Row8854",2017,"Malaysia Open","china-thailand",1,
"Row8855",2017,"Malaysia Open","china-thailand",1,
"Row8856",2017,"Malaysia Open","china-denmark",1,
"Row8857",2017,"Malaysia Open","china-denmark",1,
"Row8858",2017,"Malaysia Open","china-china",1,
"Row8859",2017,"Malaysia Open","china-china",1,
"Row8860",2017,"Malaysia Open","japan-japan",1,
"Row8861",2017,"Malaysia Open","japan-japan",1,
"Row8862",2017,"Malaysia Open","china-indonesia",1,
"Row8863",2017,"Malaysia Open","china-indonesia",1,
"Row8864",2017,"Malaysia Open","china-korea",1,
"Row8865",2017,"Malaysia Open","china-korea",1,
"Row8866",2017,"Malaysia Open","china-korea",1,
"Row8867",2017,"Malaysia Open","china-china",1,
"Row8868",2017,"Malaysia Open","china-china",1,
"Row8869",2017,"Malaysia Open","china-china",1,
"Row8870",2017,"Malaysia Open","chinesetaipei-korea",1,
"Row8871",2017,"Malaysia Open","chinesetaipei-korea",1,
"Row8872",2017,"Malaysia Open","chinesetaipei-korea",1,
"Row8873",2017,"Malaysia Open","china-korea",1,
"Row8874",2017,"Malaysia Open","china-korea",1,
"Row8875",2017,"Malaysia Open","china-korea",1,
"Row8876",2017,"Malaysia Open","malaysia-hongkong",1,
"Row8877",2017,"Malaysia Open","malaysia-hongkong",1,
"Row8878",2017,"Malaysia Open","spain-japan",1,
"Row8879",2017,"Malaysia Open","spain-japan",1,
"Row8880",2017,"Malaysia Open","indonesia-japan",1,
"Row8881",2017,"Malaysia Open","indonesia-japan",1,
"Row8882",2017,"Malaysia Open","china-china",1,
"Row8883",2017,"Malaysia Open","china-china",1,
"Row8884",2017,"Malaysia Open","chinesetaipei-spain",1,
"Row8885",2017,"Malaysia Open","chinesetaipei-spain",1,
"Row8886",2017,"Malaysia Open","chinesetaipei-spain",1,
"Row8887",2017,"Malaysia Open","china-malaysia",1,
"Row8888",2017,"Malaysia Open","china-malaysia",1,
"Row8889",2017,"Malaysia Open","japan-china",1,
"Row8890",2017,"Malaysia Open","japan-china",1,
"Row8891",2017,"Malaysia Open","japan-china",1,
"Row8892",2017,"Malaysia Open","indonesia-china",1,
"Row8893",2017,"Malaysia Open","indonesia-china",1,
"Row8894",2017,"Malaysia Open","indonesia-china",1,
"Row8895",2017,"Singapore Open","japan-thailand",1,
"Row8896",2017,"Singapore Open","japan-thailand",1,
"Row8897",2017,"Singapore Open","chinesetaipei-india",1,
"Row8898",2017,"Singapore Open","chinesetaipei-india",1,
"Row8899",2017,"Singapore Open","chinesetaipei-india",1,
"Row8900",2017,"Singapore Open","korea-japan",1,
"Row8901",2017,"Singapore Open","korea-japan",1,
"Row8902",2017,"Singapore Open","korea-japan",1,
"Row8903",2017,"Singapore Open","indonesia-malaysia",1,
"Row8904",2017,"Singapore Open","indonesia-malaysia",1,
"Row8905",2017,"Singapore Open","korea-indonesia",1,
"Row8906",2017,"Singapore Open","korea-indonesia",1,
"Row8907",2017,"Singapore Open","korea-indonesia",1,
"Row8908",2017,"Singapore Open","usa-indonesia",1,
"Row8909",2017,"Singapore Open","usa-indonesia",1,
"Row8910",2017,"Singapore Open","usa-indonesia",1,
"Row8911",2017,"Singapore Open","chinesetaipei-india",1,
"Row8912",2017,"Singapore Open","chinesetaipei-india",1,
"Row8913",2017,"Singapore Open","china-chinesetaipei",1,
"Row8914",2017,"Singapore Open","china-chinesetaipei",1,
"Row8915",2017,"Singapore Open","china-chinesetaipei",1,
"Row8916",2017,"Singapore Open","thailand-malaysia",1,
"Row8917",2017,"Singapore Open","thailand-malaysia",1,
"Row8918",2017,"Singapore Open","chinesetaipei-indonesia",1,
"Row8919",2017,"Singapore Open","chinesetaipei-indonesia",1,
"Row8920",2017,"Singapore Open","india-denmark",1,
"Row8921",2017,"Singapore Open","india-denmark",1,
"Row8922",2017,"Singapore Open","india-denmark",1,
"Row8923",2017,"Singapore Open","chinesetaipei-thailand",1,
"Row8924",2017,"Singapore Open","chinesetaipei-thailand",1,
"Row8925",2017,"Singapore Open","japan-thailand",1,
"Row8926",2017,"Singapore Open","japan-thailand",1,
"Row8927",2017,"Singapore Open","indonesia-malaysia",1,
"Row8928",2017,"Singapore Open","indonesia-malaysia",1,
"Row8929",2017,"Singapore Open","indonesia-malaysia",1,
"Row8930",2017,"Singapore Open","hongkong-india",1,
"Row8931",2017,"Singapore Open","hongkong-india",1,
"Row8932",2017,"Singapore Open","hongkong-indonesia",1,
"Row8933",2017,"Singapore Open","hongkong-indonesia",1,
"Row8934",2017,"Singapore Open","china-indonesia",1,
"Row8935",2017,"Singapore Open","china-indonesia",1,
"Row8936",2017,"Singapore Open","china-denmark",1,
"Row8937",2017,"Singapore Open","china-denmark",1,
"Row8938",2017,"Singapore Open","korea-singapore",1,
"Row8939",2017,"Singapore Open","korea-singapore",1,
"Row8940",2017,"Singapore Open","indonesia-japan",1,
"Row8941",2017,"Singapore Open","indonesia-japan",1,
"Row8942",2017,"Singapore Open","indonesia-japan",1,
"Row8943",2017,"Singapore Open","indonesia-china",1,
"Row8944",2017,"Singapore Open","indonesia-china",1,
"Row8945",2017,"Singapore Open","india-malaysia",1,
"Row8946",2017,"Singapore Open","india-malaysia",1,
"Row8947",2017,"Singapore Open","korea-korea",1,
"Row8948",2017,"Singapore Open","korea-korea",1,
"Row8949",2017,"Singapore Open","korea-korea",1,
"Row8950",2017,"Singapore Open","indonesia-chinesetaipei",1,
"Row8951",2017,"Singapore Open","indonesia-chinesetaipei",1,
"Row8952",2017,"Singapore Open","indonesia-chinesetaipei",1,
"Row8953",2017,"Singapore Open","japan-hongkong",1,
"Row8954",2017,"Singapore Open","japan-hongkong",1,
"Row8955",2017,"Singapore Open","indonesia-germany",1,
"Row8956",2017,"Singapore Open","indonesia-germany",1,
"Row8957",2017,"Singapore Open","japan-korea",1,
"Row8958",2017,"Singapore Open","japan-korea",1,
"Row8959",2017,"Singapore Open","japan-korea",1,
"Row8960",2017,"Singapore Open","denmark-indonesia",1,
"Row8961",2017,"Singapore Open","denmark-indonesia",1,
"Row8962",2017,"Singapore Open","chinesetaipei-singapore",1,
"Row8963",2017,"Singapore Open","chinesetaipei-singapore",1,
"Row8964",2017,"Singapore Open","indonesia-india",1,
"Row8965",2017,"Singapore Open","indonesia-india",1,
"Row8966",2017,"Singapore Open","japan-india",1,
"Row8967",2017,"Singapore Open","japan-india",1,
"Row8968",2017,"Singapore Open","korea-india",1,
"Row8969",2017,"Singapore Open","korea-india",1,
"Row8970",2017,"Singapore Open","japan-india",1,
"Row8971",2017,"Singapore Open","japan-india",1,
"Row8972",2017,"Singapore Open","indonesia-singapore",1,
"Row8973",2017,"Singapore Open","indonesia-singapore",1,
"Row8974",2017,"Singapore Open","indonesia-singapore",1,
"Row8975",2017,"Singapore Open","thailand-chinesetaipei",1,
"Row8976",2017,"Singapore Open","thailand-chinesetaipei",1,
"Row8977",2017,"Singapore Open","indonesia-korea",1,
"Row8978",2017,"Singapore Open","indonesia-korea",1,
"Row8979",2017,"Singapore Open","france-chinesetaipei",1,
"Row8980",2017,"Singapore Open","france-chinesetaipei",1,
"Row8981",2017,"Singapore Open","france-chinesetaipei",1,
"Row8982",2017,"Singapore Open","thailand-singapore",1,
"Row8983",2017,"Singapore Open","thailand-singapore",1,
"Row8984",2017,"Singapore Open","hongkong-australia",1,
"Row8985",2017,"Singapore Open","hongkong-australia",1,
"Row8986",2017,"Singapore Open","hongkong-australia",1,
"Row8987",2017,"Singapore Open","malaysia-india",1,
"Row8988",2017,"Singapore Open","malaysia-india",1,
"Row8989",2017,"Singapore Open","malaysia-chinesetaipei",1,
"Row8990",2017,"Singapore Open","malaysia-chinesetaipei",1,
"Row8991",2017,"Singapore Open","india-japan",1,
"Row8992",2017,"Singapore Open","india-japan",1,
"Row8993",2017,"Singapore Open","india-japan",1,
"Row8994",2017,"Singapore Open","thailand-indonesia",1,
